date,state,city_or_county,n_killed,n_injured,n_total,county
4/17/2016,Ohio,Mercer,0,0,0,Mercer
4/18/2016,Virginia,Henrico,0,0,0,Henrico
4/18/2016,South Carolina,Georgetown,0,0,0,Georgetown
4/18/2016,South Carolina,Jasper,1,0,1,Jasper
4/18/2016,Mississippi,Jones,0,1,1,Jones
4/18/2016,Mississippi,Jasper,1,0,1,Jasper
4/19/2016,Wisconsin,Eau Claire,0,0,0,Eau Claire
4/19/2016,Missouri,Cole,0,0,0,Cole
4/19/2016,Colorado,Mesa,0,0,0,Mesa
4/19/2016,North Carolina,Robeson,1,0,1,Robeson
4/19/2016,North Carolina,Onslow,0,0,0,Onslow
4/19/2016,Pennsylvania,Berks,0,0,0,Berks
4/19/2016,Virginia,Henrico,1,0,1,Henrico
4/20/2016,Georgia,Oconee,0,2,2,Oconee
4/20/2016,Texas,Harris,1,0,1,Harris
4/20/2016,West Virginia,Raleigh,0,0,0,Raleigh
4/21/2016,California,Kern,1,0,1,Kern
4/21/2016,Ohio,Sandusky,0,0,0,Sandusky
4/21/2016,Oregon,Harney,0,1,1,Harney
4/21/2016,South Carolina,Florence,0,0,0,Florence
4/21/2016,South Carolina,Orangeburg,0,1,1,Orangeburg
4/22/2016,North Dakota,Stark,0,0,0,Stark
4/22/2016,Texas,Montgomery,0,0,0,Montgomery
4/22/2016,Pennsylvania,Westmoreland,2,0,2,Westmoreland
4/22/2016,Colorado,Mesa,0,0,0,Mesa
4/22/2016,Tennessee,Madison,0,0,0,Madison
4/23/2016,Wyoming,Natrona,0,0,0,Natrona
4/23/2016,Texas,Harris,0,0,0,Harris
4/23/2016,California,Placer,0,1,1,Placer
4/23/2016,California,Los Angeles,1,0,1,Los Angeles
4/23/2016,Mississippi,Holmes,1,0,1,Holmes
4/23/2016,South Carolina,Richland,0,0,0,Richland
4/23/2016,Mississippi,Harrison,0,0,0,Harrison
4/24/2016,South Carolina,Richland,0,1,1,Richland
4/24/2016,Texas,Brazos,0,0,0,Brazos
4/25/2016,Kentucky,Henderson,0,0,0,Henderson
4/25/2016,Florida,Franklin,0,0,0,Franklin
4/25/2016,Missouri,Randolph,0,1,1,Randolph
4/26/2016,North Carolina,Brunswick,0,0,0,Brunswick
4/26/2016,Missouri,Callaway,2,0,2,Callaway
4/26/2016,North Carolina,Robeson,1,0,1,Robeson
4/27/2016,North Carolina,Buncombe,0,0,0,Buncombe
4/27/2016,Indiana,Montgomery,0,1,1,Montgomery
4/27/2016,Arkansas,Sebastian,0,0,0,Sebastian
4/27/2016,Arkansas,White,0,1,1,White
4/28/2016,Georgia,Dekalb,1,0,1,Dekalb
4/28/2016,Texas,Montgomery,0,0,0,Montgomery
4/28/2016,Indiana,St Joseph,0,0,0,St Joseph
4/28/2016,Mississippi,Perry,0,0,0,Perry
4/28/2016,North Carolina,Robeson,1,1,2,Robeson
4/28/2016,Texas,Madison,0,1,1,Madison
4/28/2016,Ohio,Logan,0,1,1,Logan
4/29/2016,Washington,King,0,0,0,King
4/30/2016,Arkansas,Garland,1,1,2,Garland
4/30/2016,Nevada,Nye,0,0,0,Nye
4/30/2016,Kansas,Johnson,0,0,0,Johnson
4/30/2016,Pennsylvania,Washington,0,1,1,Washington
4/30/2016,Arkansas,Pulaski,0,1,1,Pulaski
4/30/2016,California,Kern,1,0,1,Kern
5/1/2016,Wyoming,Campbell,0,0,0,Campbell
5/1/2016,Texas,Liberty,0,1,1,Liberty
5/1/2016,Virginia,Henrico,0,0,0,Henrico
5/1/2016,South Carolina,Richland,0,2,2,Richland
5/1/2016,Kentucky,Trigg,0,0,0,Trigg
5/2/2016,Wisconsin,Racine,0,0,0,Racine
5/2/2016,Virginia,Henrico,0,1,1,Henrico
5/2/2016,Virginia,Roanoke,0,0,0,Roanoke
5/2/2016,South Carolina,Berkeley,0,1,1,Berkeley
5/3/2016,Kansas,Crawford,0,1,1,Crawford
5/3/2016,Florida,Indian River,0,0,0,Indian River
5/3/2016,North Carolina,Wake,0,1,1,Wake
5/3/2016,Tennessee,Knox,0,0,0,Knox
5/3/2016,New Mexico,Mckinley,0,0,0,Mckinley
5/3/2016,Nebraska,Sarpy,0,1,1,Sarpy
5/3/2016,Arkansas,Sharp,0,1,1,Sharp
5/4/2016,North Carolina,Craven,0,1,1,Craven
5/4/2016,California,Sacramento,0,1,1,Sacramento
5/4/2016,Virginia,Henrico,0,1,1,Henrico
5/4/2016,New Mexico,San Juan,0,0,0,San Juan
5/5/2016,Alabama,Mobile,0,1,1,Mobile
5/5/2016,Arkansas,Saline,0,0,0,Saline
5/6/2016,Mississippi,Jones,0,0,0,Jones
5/6/2016,Alabama,Jefferson,0,0,0,Jefferson
5/6/2016,Alabama,Montgomery,0,0,0,Montgomery
5/6/2016,Tennessee,Montgomery,0,0,0,Montgomery
5/6/2016,Kentucky,Whitley,0,0,0,Whitley
5/6/2016,Tennessee,Robertson,0,0,0,Robertson
5/6/2016,South Carolina,Richland,0,0,0,Richland
5/6/2016,California,Sacramento,1,0,1,Sacramento
5/6/2016,Tennessee,Henry,0,0,0,Henry
5/7/2016,Mississippi,Lamar,1,0,1,Lamar
5/7/2016,Iowa,Fayette,1,0,1,Fayette
5/7/2016,Texas,Io,0,0,0,Io
5/7/2016,Mississippi,Warren,1,0,1,Warren
5/7/2016,Ohio,Medina,0,0,0,Medina
5/7/2016,Tennessee,Maury,0,0,0,Maury
5/7/2016,Kentucky,Hopkins,0,1,1,Hopkins
5/8/2016,Mississippi,Monroe,0,1,1,Monroe
5/8/2016,Mississippi,Montgomery,0,1,1,Montgomery
5/8/2016,California,Ventura,1,0,1,Ventura
5/8/2016,Oklahoma,Pushmataha,0,1,1,Pushmataha
5/8/2016,Tennessee,Hardeman,1,0,1,Hardeman
5/8/2016,Virginia,Chesterfield,0,0,0,Chesterfield
5/9/2016,Virginia,James City,0,1,1,James City
5/9/2016,Washington,Pend Oreille,0,0,0,Pend Oreille
5/10/2016,Ohio,Belmont,0,1,1,Belmont
5/10/2016,California,Kern,2,0,2,Kern
5/10/2016,South Carolina,Dillon,1,0,1,Dillon
5/10/2016,South Carolina,Lexington,1,0,1,Lexington
5/10/2016,Missouri,Franklin,0,0,0,Franklin
5/11/2016,South Carolina,Pickens,0,1,1,Pickens
5/11/2016,North Carolina,Surry,1,0,1,Surry
5/11/2016,New Mexico,Valencia,0,0,0,Valencia
5/11/2016,California,Kern,1,0,1,Kern
5/11/2016,Montana,Lewis And Clark,1,0,1,Lewis And Clark
5/12/2016,Alabama,Pike,1,0,1,Pike
5/12/2016,South Carolina,Richland,0,1,1,Richland
5/12/2016,South Carolina,Richland,0,0,0,Richland
5/12/2016,South Carolina,Horry,0,0,0,Horry
5/12/2016,Texas,Harris,1,1,2,Harris
5/12/2016,Oklahoma,Murray,0,1,1,Murray
5/12/2016,Missouri,Callaway,0,1,1,Callaway
5/12/2016,New Mexico,San Juan,0,0,0,San Juan
5/13/2016,North Carolina,Robeson,1,0,1,Robeson
5/13/2016,Arkansas,Craighead,0,0,0,Craighead
5/13/2016,South Carolina,Lexington,0,1,1,Lexington
5/13/2016,Alabama,Elmore,0,1,1,Elmore
5/13/2016,North Carolina,Onslow,0,1,1,Onslow
5/14/2016,Kansas,Sedgwick,0,1,1,Sedgwick
5/14/2016,Texas,Rusk,0,0,0,Rusk
5/14/2016,South Carolina,Sumter,0,0,0,Sumter
5/14/2016,Tennessee,Crockett,0,0,0,Crockett
5/14/2016,Michigan,Osceola,0,2,2,Osceola
5/15/2016,North Carolina,Onslow,0,0,0,Onslow
5/15/2016,North Carolina,Buncombe,0,0,0,Buncombe
5/15/2016,Illinois,Randolph,0,0,0,Randolph
5/16/2016,California,Humboldt,0,0,0,Humboldt
5/16/2016,Texas,Montgomery,0,0,0,Montgomery
5/16/2016,South Carolina,Richland,0,0,0,Richland
5/17/2016,South Carolina,Horry,0,0,0,Horry
5/17/2016,Tennessee,Bradley,0,0,0,Bradley
5/17/2016,North Carolina,Scotland,1,1,2,Scotland
5/17/2016,Texas,Harris,0,0,0,Harris
5/17/2016,Ohio,Summit,0,0,0,Summit
5/18/2016,North Carolina,Pitt,0,0,0,Pitt
5/18/2016,Washington,Clark,0,0,0,Clark
5/18/2016,North Carolina,Onslow,2,0,2,Onslow
5/18/2016,South Carolina,Richland,0,1,1,Richland
5/18/2016,Missouri,Jefferson,1,1,2,Jefferson
5/18/2016,North Dakota,Billings,1,0,1,Billings
5/19/2016,South Carolina,Williamsburg,0,1,1,Williamsburg
5/19/2016,Colorado,Eagle,0,0,0,Eagle
5/19/2016,Pennsylvania,Chester,0,0,0,Chester
5/19/2016,Virginia,Henrico,0,1,1,Henrico
5/19/2016,South Carolina,Kershaw,0,0,0,Kershaw
5/19/2016,Mississippi,Lee,1,0,1,Lee
5/20/2016,Texas,Bexar,1,0,1,Bexar
5/20/2016,Kentucky,Nelson,0,1,1,Nelson
5/20/2016,Michigan,Sanilac,0,1,1,Sanilac
5/20/2016,Texas,Harris,0,1,1,Harris
5/20/2016,Alabama,Chilton,0,0,0,Chilton
5/20/2016,North Carolina,Sampson,0,1,1,Sampson
5/21/2016,South Carolina,Sumter,0,1,1,Sumter
5/21/2016,Texas,Travis,0,1,1,Travis
5/22/2016,Texas,Orange,0,1,1,Orange
5/23/2016,North Carolina,Scotland,1,0,1,Scotland
5/23/2016,West Virginia,Ohio,0,0,0,Ohio
5/23/2016,Arkansas,Baxter,0,0,0,Baxter
5/23/2016,Alabama,Morgan,0,0,0,Morgan
5/23/2016,Georgia,Clayton,1,0,1,Clayton
5/24/2016,Oklahoma,Logan,0,0,0,Logan
5/24/2016,South Carolina,Richland,0,1,1,Richland
5/24/2016,Indiana,Hendricks,0,1,1,Hendricks
5/24/2016,Pennsylvania,Butler,1,0,1,Butler
5/24/2016,South Carolina,Darlington,0,2,2,Darlington
5/25/2016,South Carolina,Richland,0,1,1,Richland
5/25/2016,Texas,Lubbock,0,2,2,Lubbock
5/25/2016,Texas,Harris,0,1,1,Harris
5/25/2016,Nebraska,Merrick,0,0,0,Merrick
5/25/2016,North Carolina,Rowan,0,1,1,Rowan
5/25/2016,Tennessee,Washington,0,0,0,Washington
5/26/2016,Texas,Bexar,1,1,2,Bexar
5/26/2016,Virginia,Henrico,0,1,1,Henrico
5/26/2016,Virginia,Henrico,0,1,1,Henrico
5/26/2016,North Carolina,Robeson,1,0,1,Robeson
5/27/2016,Georgia,Dekalb,0,1,1,Dekalb
5/27/2016,Indiana,Clark,0,0,0,Clark
5/27/2016,South Carolina,Colleton,1,1,2,Colleton
5/27/2016,Indiana,Delaware,0,1,1,Delaware
5/27/2016,Georgia,Fulton,0,2,2,Fulton
5/27/2016,Tennessee,Washington,0,0,0,Washington
5/27/2016,Indiana,Lake,0,0,0,Lake
5/27/2016,Colorado,Larimer,1,0,1,Larimer
5/28/2016,Kentucky,Bell,0,0,0,Bell
5/28/2016,South Carolina,Lexington,0,1,1,Lexington
5/28/2016,Georgia,Harris,0,1,1,Harris
5/29/2016,Mississippi,Simpson,0,1,1,Simpson
5/30/2016,Kentucky,Knox,0,2,2,Knox
5/30/2016,Wyoming,Teton,0,0,0,Teton
5/30/2016,Alabama,Walker,1,0,1,Walker
5/30/2016,Georgia,Forsyth,0,2,2,Forsyth
5/30/2016,Arkansas,Izard,0,0,0,Izard
5/31/2016,Texas,Bexar,0,1,1,Bexar
5/31/2016,Georgia,Peach,0,1,1,Peach
5/31/2016,Virginia,Henrico,0,1,1,Henrico
5/31/2016,California,Fresno,1,0,1,Fresno
5/31/2016,California,Sacramento,1,0,1,Sacramento
6/1/2016,Kansas,Hamilton,0,0,0,Hamilton
6/1/2016,Minnesota,Mille Lacs,0,1,1,Mille Lacs
6/1/2016,Missouri,Johnson,1,0,1,Johnson
6/1/2016,New Mexico,Bernalillo,0,0,0,Bernalillo
6/1/2016,North Carolina,Burke,1,0,1,Burke
6/1/2016,Arkansas,Baxter,0,0,0,Baxter
6/1/2016,Colorado,El Paso,0,0,0,El Paso
6/2/2016,Pennsylvania,Franklin,1,0,1,Franklin
6/2/2016,Indiana,Delaware,0,0,0,Delaware
6/2/2016,Texas,Harris,0,1,1,Harris
6/2/2016,Mississippi,Harrison,0,0,0,Harrison
6/2/2016,North Carolina,Onslow,0,0,0,Onslow
6/2/2016,South Carolina,Richland,0,1,1,Richland
6/3/2016,Mississippi,Harrison,0,0,0,Harrison
6/3/2016,Alabama,Jefferson,0,2,2,Jefferson
6/3/2016,California,Riverside,1,0,1,Riverside
6/3/2016,Texas,Fayette,0,0,0,Fayette
6/4/2016,South Carolina,Richland,0,1,1,Richland
6/4/2016,Georgia,Fulton,0,1,1,Fulton
6/4/2016,Kentucky,Barren,0,3,3,Barren
6/4/2016,Kentucky,Wolfe,2,0,2,Wolfe
6/4/2016,Virginia,York,0,2,2,York
6/4/2016,North Carolina,Hoke,0,1,1,Hoke
6/4/2016,Georgia,Fulton,0,1,1,Fulton
6/4/2016,Texas,Webb,0,0,0,Webb
6/4/2016,Oregon,Linn,0,0,0,Linn
6/5/2016,Virginia,Spotsylvania,0,1,1,Spotsylvania
6/5/2016,Oregon,Linn,0,0,0,Linn
6/5/2016,North Carolina,Columbus,0,0,0,Columbus
6/5/2016,Mississippi,Lamar,0,1,1,Lamar
6/6/2016,South Carolina,Colleton,1,1,2,Colleton
6/6/2016,Ohio,Hamilton,0,0,0,Hamilton
6/8/2016,North Carolina,Moore,0,0,0,Moore
6/8/2016,Tennessee,Bradley,0,0,0,Bradley
6/8/2016,South Carolina,Greenville,0,1,1,Greenville
6/8/2016,North Carolina,Lee,0,1,1,Lee
6/8/2016,South Carolina,Richland,0,0,0,Richland
6/8/2016,Kentucky,Webster,1,0,1,Webster
6/8/2016,South Carolina,Richland,0,0,0,Richland
6/9/2016,South Carolina,Richland,0,0,0,Richland
6/9/2016,Oregon,Jackson,0,0,0,Jackson
6/9/2016,Colorado,Larimer,1,0,1,Larimer
6/9/2016,North Carolina,Rowan,0,0,0,Rowan
6/9/2016,Texas,Harris,1,0,1,Harris
6/10/2016,South Carolina,Greenwood,0,0,0,Greenwood
6/10/2016,Virginia,Henrico,0,0,0,Henrico
6/10/2016,Arkansas,Crawford,0,0,0,Crawford
6/10/2016,North Carolina,Iredell,1,0,1,Iredell
6/10/2016,California,Santa Barbara,0,1,1,Santa Barbara
6/10/2016,Arkansas,Jackson,0,0,0,Jackson
6/10/2016,Texas,Harris,1,0,1,Harris
6/11/2016,Mississippi,Simpson,1,1,2,Simpson
6/11/2016,Louisiana,Jefferson,0,1,1,Jefferson
6/12/2016,Michigan,Mecosta,0,1,1,Mecosta
6/12/2016,North Carolina,Hoke,0,1,1,Hoke
6/12/2016,Tennessee,Knox,0,1,1,Knox
6/12/2016,Ohio,Muskingum,0,1,1,Muskingum
6/12/2016,Virginia,Chesterfield,0,0,0,Chesterfield
6/12/2016,Arkansas,Craighead,0,0,0,Craighead
6/13/2016,Indiana,Johnson,0,0,0,Johnson
6/13/2016,Virginia,Chesterfield,0,0,0,Chesterfield
6/14/2016,Mississippi,Carroll,1,0,1,Carroll
6/14/2016,Kentucky,Washington,1,0,1,Washington
6/14/2016,Alabama,Blount,0,1,1,Blount
6/14/2016,Texas,Van Zandt,0,1,1,Van Zandt
6/14/2016,Michigan,Marquette,0,0,0,Marquette
6/14/2016,California,Sacramento,1,0,1,Sacramento
6/15/2016,South Dakota,Brookings,0,0,0,Brookings
6/15/2016,South Carolina,Richland,0,0,0,Richland
6/15/2016,Virginia,Henrico,0,0,0,Henrico
6/16/2016,Illinois,Saint Clair,0,0,0,Saint Clair
6/16/2016,Ohio,Williams,1,0,1,Williams
6/16/2016,Mississippi,Winston,1,0,1,Winston
6/16/2016,Mississippi,Tishomingo,0,1,1,Tishomingo
6/16/2016,New Mexico,Bernalillo,0,0,0,Bernalillo
6/16/2016,Kentucky,Boone,0,0,0,Boone
6/18/2016,Ohio,Preble,0,1,1,Preble
6/18/2016,Illinois,Franklin,0,0,0,Franklin
6/18/2016,California,Humboldt,0,0,0,Humboldt
6/18/2016,Mississippi,Lafayette,1,0,1,Lafayette
6/18/2016,North Carolina,Bladen,0,1,1,Bladen
6/19/2016,Missouri,Pulaski,1,1,2,Pulaski
6/19/2016,South Carolina,Florence,0,1,1,Florence
6/19/2016,Georgia,Bibb,0,0,0,Bibb
6/19/2016,Alabama,Jefferson,0,1,1,Jefferson
6/19/2016,Virginia,Chesterfield,0,1,1,Chesterfield
6/19/2016,Alabama,Colbert,1,0,1,Colbert
6/20/2016,Texas,Bexar,1,0,1,Bexar
6/20/2016,Mississippi,Tippah,0,0,0,Tippah
6/20/2016,Alabama,Perry,1,0,1,Perry
6/20/2016,Kentucky,Floyd,0,1,1,Floyd
6/20/2016,Kentucky,Henderson,0,0,0,Henderson
6/20/2016,Colorado,Conejos,1,0,1,Conejos
6/20/2016,Florida,Volusia,0,1,1,Volusia
6/21/2016,Virginia,Surry,0,1,1,Surry
6/21/2016,North Carolina,Cumberland,0,1,1,Cumberland
6/21/2016,Florida,Nassau,0,0,0,Nassau
6/21/2016,Colorado,Mesa,0,0,0,Mesa
6/21/2016,Virginia,Henrico,0,1,1,Henrico
6/21/2016,Texas,Rusk,0,1,1,Rusk
6/21/2016,Tennessee,Fayette,0,1,1,Fayette
6/22/2016,Michigan,Muskegon,0,0,0,Muskegon
6/22/2016,Michigan,Iron,1,1,2,Iron
6/22/2016,Minnesota,Crow Wing,0,0,0,Crow Wing
6/22/2016,South Carolina,Berkeley,0,1,1,Berkeley
6/22/2016,South Carolina,Horry,0,1,1,Horry
6/22/2016,Alabama,Mobile,0,0,0,Mobile
6/22/2016,Idaho,Kootenai,0,0,0,Kootenai
6/22/2016,Georgia,Dekalb,1,4,5,Dekalb
6/22/2016,Georgia,Fulton,1,0,1,Fulton
6/22/2016,Oklahoma,Marshall,0,0,0,Marshall
6/23/2016,Alabama,Jackson,0,0,0,Jackson
6/23/2016,Wyoming,Natrona,0,0,0,Natrona
6/23/2016,Missouri,Lincoln,1,0,1,Lincoln
6/24/2016,Oklahoma,Delaware,1,0,1,Delaware
6/24/2016,Virginia,Henrico,0,1,1,Henrico
6/24/2016,Alabama,Walker,0,1,1,Walker
6/24/2016,Tennessee,Unicoi,0,1,1,Unicoi
6/24/2016,Alabama,Saint Clair,0,1,1,Saint Clair
6/25/2016,North Carolina,Nash,0,1,1,Nash
6/25/2016,Tennessee,Greene,1,0,1,Greene
6/25/2016,Alabama,Morgan,0,0,0,Morgan
6/25/2016,Texas,Harris,1,1,2,Harris
6/25/2016,Virginia,Henrico,0,2,2,Henrico
6/26/2016,Kentucky,Jackson,0,1,1,Jackson
6/26/2016,South Carolina,Richland,0,1,1,Richland
6/26/2016,North Carolina,Haywood,0,1,1,Haywood
6/26/2016,Texas,Liberty,1,0,1,Liberty
6/26/2016,Minnesota,Steele,1,0,1,Steele
6/26/2016,Arkansas,Johnson,1,0,1,Johnson
6/26/2016,North Carolina,Burke,1,0,1,Burke
6/26/2016,Tennessee,Haywood,1,2,3,Haywood
6/26/2016,Texas,Harris,0,1,1,Harris
6/27/2016,South Carolina,Kershaw,0,0,0,Kershaw
6/27/2016,Tennessee,Shelby,1,0,1,Shelby
6/27/2016,Arkansas,Boone,1,0,1,Boone
6/27/2016,Georgia,Bleckley,1,0,1,Bleckley
6/27/2016,South Carolina,Horry,0,0,0,Horry
6/27/2016,Colorado,Garfield,0,1,1,Garfield
6/27/2016,West Virginia,Roane,0,0,0,Roane
6/28/2016,North Carolina,Wake,0,1,1,Wake
6/28/2016,Nebraska,Dodge,0,0,0,Dodge
6/28/2016,Florida,Indian River,0,0,0,Indian River
6/28/2016,West Virginia,Harrison,0,0,0,Harrison
6/28/2016,North Carolina,Surry,1,0,1,Surry
6/28/2016,Florida,Orange,0,0,0,Orange
6/28/2016,Texas,Harris,1,0,1,Harris
6/29/2016,Texas,Harris,0,1,1,Harris
6/29/2016,Wisconsin,Manitowoc,0,0,0,Manitowoc
6/29/2016,Mississippi,Tishomingo,0,1,1,Tishomingo
6/30/2016,California,Sacramento,1,0,1,Sacramento
6/30/2016,Alabama,Blount,0,0,0,Blount
7/1/2016,Virginia,Henrico,0,0,0,Henrico
7/1/2016,Virginia,York,1,0,1,York
7/1/2016,Kentucky,Carlisle,1,1,2,Carlisle
7/1/2016,Indiana,Vigo,0,0,0,Vigo
7/1/2016,Missouri,Maries,0,0,0,Maries
7/2/2016,South Carolina,Kershaw,0,0,0,Kershaw
7/2/2016,Texas,Bexar,1,0,1,Bexar
7/3/2016,South Carolina,Richland,0,1,1,Richland
7/3/2016,Florida,Collier,0,0,0,Collier
7/3/2016,Indiana,Vanderburgh,0,0,0,Vanderburgh
7/3/2016,Mississippi,Holmes,1,0,1,Holmes
7/4/2016,North Carolina,Cleveland,0,1,1,Cleveland
7/4/2016,Mississippi,Oktibbeha,1,0,1,Oktibbeha
7/4/2016,California,Merced,1,1,2,Merced
7/4/2016,Michigan,Wayne,0,0,0,Wayne
7/4/2016,Virginia,Henrico,0,0,0,Henrico
7/5/2016,Tennessee,Hamilton,0,0,0,Hamilton
7/5/2016,California,Sacramento,1,1,2,Sacramento
7/5/2016,Tennessee,Knox,0,0,0,Knox
7/5/2016,Virginia,Henrico,0,0,0,Henrico
7/6/2016,Tennessee,Greene,1,0,1,Greene
7/6/2016,Texas,Trinity,0,0,0,Trinity
7/6/2016,Virginia,Henrico,0,1,1,Henrico
7/6/2016,California,Tehama,0,0,0,Tehama
7/6/2016,Wisconsin,Brown,1,0,1,Brown
7/6/2016,South Carolina,Greenville,0,1,1,Greenville
7/7/2016,Florida,Indian River,0,0,0,Indian River
7/7/2016,Mississippi,Lauderdale,0,1,1,Lauderdale
7/7/2016,Texas,Harris,1,0,1,Harris
7/8/2016,South Carolina,Charleston,0,1,1,Charleston
7/8/2016,North Carolina,Duplin,1,0,1,Duplin
7/8/2016,South Carolina,Chester,0,1,1,Chester
7/8/2016,Kentucky,Harlan,0,0,0,Harlan
7/8/2016,Mississippi,George,0,1,1,George
7/8/2016,Virginia,Surry,0,1,1,Surry
7/8/2016,Mississippi,Marshall,1,0,1,Marshall
7/9/2016,North Carolina,Hoke,0,1,1,Hoke
7/9/2016,Tennessee,Marion,0,1,1,Marion
7/10/2016,Virginia,Chesterfield,0,1,1,Chesterfield
7/10/2016,Wyoming,Natrona,0,0,0,Natrona
7/11/2016,Kentucky,Franklin,0,0,0,Franklin
7/11/2016,Texas,Marion,1,0,1,Marion
7/11/2016,Maryland,Prince Georges,0,0,0,Prince Georges
7/11/2016,New Mexico,Bernalillo,0,0,0,Bernalillo
7/12/2016,Pennsylvania,Berks,1,0,1,Berks
7/12/2016,Georgia,Catoosa,0,1,1,Catoosa
7/12/2016,Virginia,Chesterfield,0,0,0,Chesterfield
7/13/2016,Virginia,Henrico,0,1,1,Henrico
7/13/2016,Maryland,Prince Georges,0,0,0,Prince Georges
7/13/2016,North Carolina,Pitt,0,0,0,Pitt
7/13/2016,Arkansas,Garland,1,0,1,Garland
7/13/2016,Delaware,New Castle,0,2,2,New Castle
7/14/2016,Virginia,Spotsylvania,0,0,0,Spotsylvania
7/14/2016,Alabama,Jefferson,0,0,0,Jefferson
7/14/2016,Mississippi,Wayne,1,0,1,Wayne
7/14/2016,Oklahoma,Lincoln,1,0,1,Lincoln
7/15/2016,South Carolina,Sumter,1,0,1,Sumter
7/15/2016,West Virginia,Putnam,0,1,1,Putnam
7/15/2016,Ohio,Scioto,0,0,0,Scioto
7/15/2016,Mississippi,Forrest,1,0,1,Forrest
7/16/2016,Texas,Titus,1,0,1,Titus
7/16/2016,Colorado,Garfield,0,1,1,Garfield
7/16/2016,Wyoming,Natrona,0,0,0,Natrona
7/17/2016,Missouri,Jefferson,0,0,0,Jefferson
7/17/2016,New Mexico,Taos,0,1,1,Taos
7/17/2016,Florida,Orange,0,0,0,Orange
7/18/2016,Oklahoma,Major,0,0,0,Major
7/18/2016,Kentucky,Breckinridge,0,1,1,Breckinridge
7/19/2016,Virginia,Gloucester,1,1,2,Gloucester
7/19/2016,Kentucky,Calloway,1,0,1,Calloway
7/19/2016,South Carolina,Richland,0,1,1,Richland
7/20/2016,Tennessee,Knox,0,1,1,Knox
7/20/2016,Georgia,Jones,1,0,1,Jones
7/21/2016,Michigan,Livingston,0,0,0,Livingston
7/21/2016,New Mexico,Chaves,0,0,0,Chaves
7/21/2016,Mississippi,Rankin,0,0,0,Rankin
7/21/2016,Georgia,Clayton,0,0,0,Clayton
7/22/2016,Nebraska,Lincoln,0,0,0,Lincoln
7/22/2016,Nebraska,Lincoln,0,0,0,Lincoln
7/22/2016,Virginia,Henrico,0,0,0,Henrico
7/22/2016,Arkansas,Pulaski,0,1,1,Pulaski
7/22/2016,Alabama,Coffee,0,0,0,Coffee
7/22/2016,North Carolina,Orange,2,0,2,Orange
7/22/2016,Pennsylvania,Clearfield,0,1,1,Clearfield
7/22/2016,Texas,Harris,0,0,0,Harris
7/23/2016,Delaware,New Castle,0,0,0,New Castle
7/23/2016,Delaware,New Castle,0,0,0,New Castle
7/23/2016,Delaware,New Castle,0,0,0,New Castle
7/23/2016,Texas,Harris,0,0,0,Harris
7/23/2016,Texas,Polk,1,0,1,Polk
7/24/2016,New Mexico,Taos,1,0,1,Taos
7/24/2016,Wyoming,Natrona,0,0,0,Natrona
7/24/2016,South Carolina,Beaufort,0,0,0,Beaufort
7/24/2016,California,Riverside,1,0,1,Riverside
7/24/2016,North Carolina,Mcdowell,0,0,0,Mcdowell
7/25/2016,Ohio,Stark,0,0,0,Stark
7/25/2016,Alabama,Lee,1,0,1,Lee
7/25/2016,Alabama,Etowah,0,0,0,Etowah
7/26/2016,Alabama,Perry,0,0,0,Perry
7/26/2016,Florida,Volusia,0,0,0,Volusia
7/26/2016,New Mexico,San Juan,0,0,0,San Juan
7/27/2016,Mississippi,Itawamba,0,1,1,Itawamba
7/27/2016,Virginia,Spotsylvania,0,1,1,Spotsylvania
7/27/2016,Colorado,Pitkin,0,0,0,Pitkin
7/28/2016,Mississippi,Pike,0,1,1,Pike
7/28/2016,South Carolina,Horry,0,1,1,Horry
7/28/2016,Virginia,Henrico,0,0,0,Henrico
7/28/2016,Georgia,Dekalb,0,1,1,Dekalb
7/28/2016,New Mexico,Chaves,0,0,0,Chaves
7/29/2016,North Carolina,Pitt,0,0,0,Pitt
7/30/2016,North Carolina,Gaston,1,0,1,Gaston
7/30/2016,Virginia,Henrico,0,2,2,Henrico
8/1/2016,South Carolina,Spartanburg,1,0,1,Spartanburg
8/2/2016,Wyoming,Park,0,1,1,Park
8/2/2016,Texas,Walker,0,0,0,Walker
8/2/2016,Florida,Saint Johns,0,0,0,Saint Johns
8/2/2016,Oklahoma,Grady,1,0,1,Grady
8/2/2016,Mississippi,Covington,0,1,1,Covington
8/3/2016,South Carolina,Richland,0,0,0,Richland
8/3/2016,Ohio,Stark,0,0,0,Stark
8/3/2016,South Carolina,Richland,0,1,1,Richland
8/3/2016,South Carolina,Horry,0,0,0,Horry
8/4/2016,Virginia,Scott,1,0,1,Scott
8/4/2016,South Carolina,Richland,0,1,1,Richland
8/4/2016,Tennessee,Madison,0,0,0,Madison
8/4/2016,California,Madera,0,1,1,Madera
8/4/2016,Michigan,Clare,0,1,1,Clare
8/5/2016,Mississippi,Harrison,0,0,0,Harrison
8/5/2016,Colorado,Elbert,0,1,1,Elbert
8/5/2016,Oregon,Linn,0,0,0,Linn
8/6/2016,Virginia,Henrico,0,1,1,Henrico
8/6/2016,Missouri,Mcdonald,0,1,1,Mcdonald
8/6/2016,Mississippi,Lauderdale,0,0,0,Lauderdale
8/7/2016,Colorado,Mesa,0,0,0,Mesa
8/7/2016,Missouri,Douglas,0,2,2,Douglas
